Date,Well,Row,Column,Cell line,Sensor,Ligand,Ligand dose [ng/ml],Ligand time [min],Drug,Drug dose [nM],Drug time [min],Start time of early response analysis [min],End time of early response analysis [min],Start time of late response analysis [min],End time of late response analysis [min],Pulsatile threshold,Cell ID,Early PC1,Early PC2,Early PC3,Late PC1,Late PC2,Amplitude,nEdge,SNR,peak duration,peak distance,pulsatile score
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,157,-0.342256,-0.32518,-0.0142194,-0.454029,0.260639,0.00816617,3,15.9049,NaN,NaN,0.0375301
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,158,-0.233679,-0.191697,-0.0016809,-0.438795,0.00929118,0.00540285,1,11.8622,NaN,NaN,0.0135774
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,159,-0.304582,-0.273226,-0.00330615,-0.474176,0.166407,0.0103972,5,19.8401,NaN,NaN,0.0638632
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,161,-0.163834,-0.167146,0.0108431,-0.36759,0.0504381,0.00883188,3,16.9747,59.6133,NaN,0.0892789
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,162,-0.0474031,-0.0278812,0.00877091,-0.0430852,0.0187466,0.00435417,5.000000e-01,10.3447,NaN,NaN,0.00743307
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,163,-0.223405,-0.191742,-0.00494746,-0.398494,0.0398091,0.00520558,5.000000e-01,11.9228,NaN,NaN,0.00846939
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,164,-0.290586,-0.234915,-0.0122158,-0.430811,0.12151,0.00516221,5.000000e-01,9.77852,NaN,NaN,0.00764872
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,166,-0.161198,-0.124267,0.00014474,-0.25375,0.0473173,0.00272323,5.000000e-01,8.69958,NaN,NaN,0.00582932
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,169,-0.414248,-0.321534,-0.034202,-0.502119,0.132108,0.00557286,5.000000e-01,11.9761,NaN,NaN,0.00868341
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,170,NaN,NaN,NaN,-0.740976,0.187585,0.00564583,5.000000e-01,10.901,NaN,NaN,0.0083205
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,171,-0.201468,-0.167751,0.000822291,-0.38376,-0.00189901,0.00768682,2,13.7009,201.195,NaN,0.0318119
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,172,-0.189068,-0.154271,-0.0116769,-0.236953,0.0820364,0.00298493,5.000000e-01,8.63014,NaN,NaN,0.00598633
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,174,-0.241929,-0.192403,-0.00433596,-0.470168,0.00264529,0.00669561,1,14.3331,NaN,NaN,0.016031
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,175,-0.360359,-0.302017,-0.0256962,-0.755331,0.0453518,0.00665963,5.000000e-01,11.2266,NaN,NaN,0.00892171
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,176,-0.414248,-0.321534,-0.034202,-0.476166,0.15306,0.00667777,1,14.0711,NaN,NaN,0.0158697
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,177,-0.303432,-0.290524,-0.00683979,-0.490321,0.155476,0.0103624,3,16.9396,271.986,NaN,0.0440386
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,179,-0.136082,-0.101635,-0.00246905,-0.20102,0.0090302,0.00830346,1,21.8356,NaN,NaN,0.0212583
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,181,-0.291753,-0.291918,-0.00467287,-0.676439,0.135491,0.00676127,5.000000e-01,10.7384,NaN,NaN,0.00876974
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,182,-0.276719,-0.208886,-0.00804758,-0.394967,0.0428677,0.0066705,5.000000e-01,14.9316,NaN,NaN,0.0102947
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,184,-0.208364,-0.1577,-0.00134931,-0.120323,0.108198,0.00482425,5.000000e-01,12.3012,NaN,NaN,0.00838733
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,185,-0.27558,-0.24092,-0.00675529,-0.516726,0.073909,0.00923906,5,15.528,152.759,NaN,0.0761199
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,186,-0.164624,-0.13092,-0.000228686,-0.342476,0.0205086,0.00536601,5.000000e-01,10.7265,NaN,NaN,0.00811496
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,187,-0.166842,-0.109837,-0.000159751,-0.286076,0.0670903,0.0222412,3,42.6574,201.195,119.227,0.166259
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,188,-0.284824,-0.269864,-0.00405187,-0.415234,0.0973548,0.0131691,5,27.4122,180.703,186.292,0.132803
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,189,-0.227176,-0.209198,-0.00608021,-0.357151,0.0729347,0.00414324,5.000000e-01,13.3114,NaN,NaN,0.00829341
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,190,-0.278733,-0.207162,-0.00759223,-0.428641,0.0448122,0.00733738,3,11.4295,NaN,223.55,0.0355638
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,191,-0.233982,-0.202142,-0.00330839,-0.294367,0.0868057,0.00723467,1,13.4322,NaN,NaN,0.0159248
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,192,-0.188857,-0.175174,-0.00452402,-0.332128,0.0798576,0.00704563,1,14.1525,NaN,NaN,0.0162026
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,193,-0.252293,-0.257378,-0.0295642,-0.450423,0.150681,0.00468936,5.000000e-01,9.23445,NaN,NaN,0.00719864
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,194,NaN,NaN,NaN,-0.0134088,0.0439871,0.00498818,5.000000e-01,12.5225,NaN,NaN,0.00855722
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,195,-0.303432,-0.290524,-0.00683979,-0.569405,0.093167,0.0133383,4,21.6061,NaN,NaN,0.0624054
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,196,-0.196564,-0.15452,-0.00174109,-0.297824,0.0524997,0.00595155,5.000000e-01,12.9982,NaN,NaN,0.00924681
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,197,-0.236074,-0.212884,-0.00472032,-0.254515,0.117893,0.00613276,1,12.364,NaN,NaN,0.0144596
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,198,-0.214542,-0.181561,-0.0152485,-0.34845,0.0538341,0.00567641,5.000000e-01,14.5143,NaN,NaN,0.00961825
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,199,-0.410872,-0.351992,-0.0335541,-0.603359,0.122414,0.00690177,5.000000e-01,13.6382,NaN,NaN,0.00995113
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,200,-0.193824,-0.140703,0.00094135,-0.376133,0.00517806,0.00620081,5.000000e-01,14.3785,NaN,NaN,0.00985931
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,201,-0.275494,-0.21048,-0.00646283,-0.371206,0.125805,0.00646961,1,11.945,NaN,NaN,0.0144681
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,202,-0.27012,-0.181412,-0.0114565,-0.313627,0.00972314,0.0173638,3,36.5186,253.357,NaN,0.0795745
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,210,NaN,NaN,NaN,-0.279798,0.0786582,0.00677249,5.000000e-01,11.9843,NaN,NaN,0.00926964
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,213,-0.192675,-0.178755,0.00327368,-0.381429,0.0590993,0.00654876,5.000000e-01,17.6848,NaN,NaN,0.0111351
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,214,-0.214715,-0.181703,-0.00114557,-0.37793,0.0656469,0.00381766,5.000000e-01,8.96922,NaN,NaN,0.00662446
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,215,-0.18918,-0.16719,-0.0123487,-0.278101,0.105893,0.00329389,5.000000e-01,9.48611,NaN,NaN,0.00648566
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,218,-0.254895,-0.237088,-0.0178427,-0.478563,0.121924,0.00520547,5.000000e-01,13.699,NaN,NaN,0.00907831
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,219,-0.163016,-0.159274,-0.00295109,-0.245713,0.0511137,0.00544678,5.000000e-01,13.5703,NaN,NaN,0.00917309
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,220,-0.142593,-0.110993,-0.0088005,-0.167463,0.0782621,0.00563986,5.000000e-01,13.2056,NaN,NaN,0.00915467
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,221,-0.279046,-0.241885,-0.0104039,-0.422786,0.189924,0.00685187,5.000000e-01,14.1745,NaN,NaN,0.0101204
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,222,-0.0866084,-0.0609088,-0.00227728,-0.0402058,0.0267506,0.0024502,5.000000e-01,6.91575,NaN,NaN,0.00501757
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,223,-0.174501,-0.138805,-0.00412821,-0.257881,0.0140856,0.00364125,5.000000e-01,8.99631,NaN,NaN,0.00653064
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,224,-0.193647,-0.160277,-0.0105944,-0.185958,0.0471551,0.00599438,5.000000e-01,13.0397,NaN,NaN,0.00928374
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,226,-0.226853,-0.175514,-0.00557296,-0.217157,0.132679,0.00472024,5.000000e-01,12.9043,NaN,NaN,0.00852831
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,227,NaN,NaN,NaN,-0.154733,0.14076,0.00549986,1,13.1547,NaN,NaN,0.014383
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,229,-0.113535,-0.0915066,0.00215344,-0.270354,-0.0341766,0.00490145,5.000000e-01,11.1879,NaN,NaN,0.00804123
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,230,-0.328157,-0.293463,-0.00593104,-0.542701,0.13248,0.0125075,2,24.0882,171.388,NaN,0.0537538
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,232,-0.0918026,-0.0714285,-0.0010252,-0.10347,0.0138402,0.00350098,5.000000e-01,8.89347,NaN,NaN,0.00640874
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,236,-0.265033,-0.207647,-0.00928728,-0.455425,0.00513239,0.00547924,5.000000e-01,13.0366,NaN,NaN,0.00900871
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,237,-0.216919,-0.176231,-0.00163088,-0.472775,-0.0448943,0.00879173,3,15.3318,208.647,178.84,0.0586514
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,238,-0.158295,-0.13613,-0.00522883,-0.220064,0.129269,0.00392743,5.000000e-01,10.6916,NaN,NaN,0.00730124
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,240,-0.209683,-0.176177,-0.0072253,-0.353096,0.0568018,0.00322606,5.000000e-01,8.1565,NaN,NaN,0.00597241
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,242,-0.145134,-0.114456,-0.00455287,-0.258413,-0.0148982,0.00375652,5.000000e-01,9.07305,NaN,NaN,0.00662693
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,244,-0.224671,-0.206008,-0.00246164,-0.406083,0.13199,0.0044419,5.000000e-01,10.1385,NaN,NaN,0.00740769
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,245,-0.110742,-0.0765621,7.56896e-05,-0.230198,-0.0493598,0.00527073,5.000000e-01,11.8156,NaN,NaN,0.00846625
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,247,-0.133647,-0.121386,0.00333358,-0.181834,0.0139807,0.00679227,2,14.0798,NaN,NaN,0.0253425
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,248,-0.223407,-0.188455,0.00182384,-0.356245,0.0601602,0.00559499,5.000000e-01,12.5266,NaN,NaN,0.00889248
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,249,-0.24267,-0.218,-0.00778542,-0.406084,0.207982,0.00486672,5.000000e-01,10.3296,NaN,NaN,0.00770835
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,250,-0.241028,-0.20784,0.00311022,-0.571267,0.0326238,0.00459282,5.000000e-01,9.18985,NaN,NaN,0.00713161
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,251,-0.303863,-0.247614,0.0111954,-0.608266,0.117422,0.00809023,1,16.4926,NaN,NaN,0.0183157
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,252,-0.254612,-0.215769,-0.0203442,-0.248857,0.203772,0.00420154,5.000000e-01,9.93384,NaN,NaN,0.00719783
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,253,-0.179997,-0.141283,-0.0100991,-0.258684,0.0503464,0.00335007,5.000000e-01,8.87377,NaN,NaN,0.0063083
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,255,-0.187007,-0.16657,-0.00888471,-0.235,0.0933547,0.00313917,5.000000e-01,8.85324,NaN,NaN,0.0061659
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,257,-0.229695,-0.173922,-0.00399757,-0.379231,0.00682933,0.00426225,5.000000e-01,7.69722,NaN,NaN,0.0063663
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,258,-0.131687,-0.0900794,-0.00548712,-0.181504,-0.0284821,0.00365126,5.000000e-01,8.60786,NaN,NaN,0.00639394
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,259,-0.112586,-0.1077,-0.00606831,-0.17773,0.184216,0.0154821,2,42.1779,290.615,NaN,0.0586499
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,261,-0.216532,-0.194131,-0.00536251,-0.366613,0.140115,0.00425825,5.000000e-01,9.08066,NaN,NaN,0.00691262
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,262,-0.207237,-0.178534,0.00314635,-0.300502,-0.0196884,0.0100959,1,20.5994,NaN,NaN,0.0220379
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,263,-0.208969,-0.18674,0.0111361,-0.388634,0.0479021,0.00545785,1,12.115,NaN,NaN,0.0137677
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,265,-0.175482,-0.144149,-0.00513058,-0.325312,0.0894343,0.00375333,5.000000e-01,8.33123,NaN,NaN,0.00634844
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,266,-0.248715,-0.223173,-0.00368744,-0.449835,0.0951608,0.00865276,3,21.4139,253.357,NaN,0.0483098
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,267,-0.232044,-0.201878,-0.00782203,-0.323854,-0.00387947,0.0158013,3,35.112,275.712,NaN,0.0724824
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,269,-0.138363,-0.110909,-1.27735e-05,-0.221343,0.0591497,0.00473193,5.000000e-01,11.0043,NaN,NaN,0.00788196
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,270,-0.251585,-0.247778,-0.00136747,-0.537036,0.223169,0.0133205,5,23.7802,208.647,268.26,0.0962926
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,273,-0.249635,-0.207983,-0.00447087,-0.371153,0.197033,0.00570249,5.000000e-01,13.3871,NaN,NaN,0.00925136
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,274,-0.0309258,-0.0315761,0.00456836,-0.0812943,0.0133962,0.0025406,5.000000e-01,7.88621,NaN,NaN,0.00542317
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,275,-0.121541,-0.101636,0.000712323,-0.19742,0.0534292,0.00553863,5.000000e-01,13.0448,NaN,NaN,0.00904398
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,276,-0.121541,-0.101636,0.000712323,-0.232417,0.0404217,0.00755111,1,16.3415,NaN,NaN,0.0178173
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,278,-0.124381,-0.0914803,-0.00847444,-0.178455,0.0208134,0.00680776,1,15.8252,NaN,NaN,0.0169383
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,279,-0.229979,-0.19523,-0.00226099,-0.389565,0.0743763,0.00405848,5.000000e-01,9.85532,NaN,NaN,0.00708702
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,281,NaN,NaN,NaN,-0.441868,0.181697,0.00658335,5.000000e-01,11.9075,NaN,NaN,0.00915306
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,283,-0.154747,-0.124984,-0.00278599,-0.294647,0.0189013,0.0032896,5.000000e-01,8.23541,NaN,NaN,0.00604037
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,285,-0.0269167,-0.0252365,-0.000450264,0.00448359,0.0198803,0.00359402,5.000000e-01,10.8768,NaN,NaN,0.00714965
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,286,-0.294917,-0.218043,-0.00713862,-0.711641,-0.0548528,0.00606885,5.000000e-01,12.6574,NaN,NaN,0.00918434
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,287,-0.103718,-0.0971723,-0.000841983,-0.264163,0.0348002,0.00363305,5.000000e-01,8.77291,NaN,NaN,0.00644421
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,288,-0.259665,-0.248278,-0.0110501,-0.530911,0.103349,0.00496118,5.000000e-01,9.61056,NaN,NaN,0.00748301
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,289,-0.189022,-0.156551,0.00365963,-0.401204,-0.0559865,0.0130323,3,25.8783,NaN,NaN,0.0559434
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,290,-0.285587,-0.266235,-0.0157651,-0.510866,0.101105,0.00421818,5.000000e-01,8.66734,NaN,NaN,0.00673222
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,291,-0.240107,-0.20557,0.000796613,-0.435024,0.0966475,0.00757933,1,13.0482,NaN,NaN,0.0159409
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,292,-0.208643,-0.185455,-0.00965308,-0.429779,0.038824,0.00339314,5.000000e-01,7.74647,NaN,NaN,0.00591915
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,293,-0.148945,-0.0578283,0.00304502,-0.160417,-0.0757114,0.00684478,2,11.8071,96.8717,NaN,0.0409449
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,294,-0.161834,-0.123218,-0.00206169,-0.213022,0.0550248,0.002346,5.000000e-01,6.17672,NaN,NaN,0.00467371
20130722,58,6,3,184A1,F3aN400Venus+NLSmCherry,EPR,100,0,BEZ-235,10,-75,-64.2333,77.9333,82.9333,1573.2,0.3,296,-0.34804,-0.304117,-0.00394237,-0.488288,0.211703,0.00983348,3,20.1446,NaN,NaN,0.0449356
